id,freq,cui
4189310,383,C0339901
4337852,146,C0576095
4553160,449,C1131715
4903121,9389,C1881358
4020647,144,C0039950
4004649,683,C0009356
4123399,293,C0235239
5001142,231,C2682852
4150018,498,C0281839
4568075,492,C1167732
4001362,142479,C0003075
4941615,131,C1995652
4022148,669,C0043020
5005265,1694,C2700188
4184332,128,C0334038
4646317,604,C1313921
4012895,5279,C0025362
4106888,602,C0205647
5129316,224,C2911231
4161114,335,C0307257
4073087,771,C0155778
4134305,2479,C0262576
4123931,265,C0236178
4141639,286,C0271415
4011622,350,C0022906
4070313,11546,C0152254
4529144,607,C0987839
4121575,950,C0232940
4009494,2077,C0018824
4573585,945,C1174767
4193072,187,C0344616
4548942,100,C1124509
4003737,3733,C0007713
4131683,2498,C0257685
4075557,330,C0159071
4786100,262,C1577179
4411534,385,C0718362
4859953,128,C1830750
4961261,341,C2349423
4183895,594,C0333549
4017094,408,C0033324
4338441,395,C0576702
4568056,254,C1167709
4021198,101,C0040976
4631383,388,C1297882
4389665,7388,C0667848
4261947,1428,C0440280
4248666,102,C0425671
4972756,124,C2363129
4020552,3338,C0039771
4549379,1594,C1125433
4019222,1331,C0037286
4005219,1423,C0010404
4311803,5386,C0541992
4053308,641,C0085163
4994416,2218,C2609064
4326718,216,C0564669
4138827,310,C0267995
4007765,270,C0015523
4138637,212,C0267778
4469123,167,C0876076
4122164,365,C0233681
4411515,3975,C0718340
4842663,153,C1720704
4419286,736,C0733816
4659389,2920,C1334811
4493500,19350,C0939412
4815854,100,C1632291
4017702,3018,C0034435
4456203,4327,C0851122
4027924,252,C0050688
4004307,271,C0008728
4415866,106,C0723823
4020875,427,C0040411
4018272,3548,C0035435
4420065,3245,C0746757
4120150,255,C0231176
4054486,57243,C0086787
4021730,7467,C0042164
4011850,9640,C0023321
5151147,382,C2937359
4189443,314,C0340074
4769019,347,C1550341
4528840,100,C0986173
4246823,1015,C0423636
4010349,8964,C0020449
4253967,893,C0431498
4419077,1065,C0733516
4190412,7264,C0341268
4393408,671,C0677049
4018595,2603,C0036077
4012477,14837,C0024591
4585251,153,C1245241
4888130,124,C1863327
4914939,243,C1960806
4416645,10594,C0728780
4220983,166,C0394996
4008240,71748,C0016410
4141183,613,C0270805
4059312,351,C0108411
4147890,229,C0278590
4967759,250,C2356709
4312563,108,C0544303
4032161,193,C0055877
4016448,2597,C0032131
4619983,1200,C1286298
4109035,3835,C0210657
4048558,351,C0076286
4018576,205,C0036048
4884539,127,C1859178
4493652,2588,C0939699
4584624,132,C1244518
4142912,649,C0272891
4300251,109,C0518959
4880530,1146,C1854523
4006606,34620,C0013428
4401711,164,C0699606
4611452,138,C1277595
4550842,158,C1128029
4020134,2193,C0038888
4339182,3629,C0577488
4010254,896,C0020256
4419780,135,C0741190
4416626,2056,C0728761
4500815,1178,C0949445
4249597,2886,C0426682
4211274,580,C0375380
4313342,523,C0549399
4528992,721,C0987071
4083423,15368,C0178415
4328257,117,C0566339
4008867,267,C0017572
4006226,28337,C0012569
4459490,139,C0855069
4247583,3026,C0424474
4530037,494,C0992181
4004858,240,C0009701
4548296,794,C1123336
4019127,4215,C0037107
4010577,187,C0020899
4914312,298,C1960159
4420388,230,C0750971
4047190,26573,C0074529
4067292,2564,C0142340
4072669,377,C0155244
4012078,6330,C0023754
4402490,467,C0700859
4416607,1113,C0728742
4915110,219,C1960983
4656121,627,C1330369
4626348,128,C1292779
5152382,233,C2938913
4918853,180,C1967739
4107192,9374,C0206062
4015479,312,C0030360
4188968,117,C0339447
4012705,719,C0025037
4011432,8774,C0022548
4138352,228,C0267456
4892994,359,C1868709
4270022,39513,C0449255
4193167,124,C0344730
4336541,346,C0574762
4876559,183,C1850049
4814771,106,C1628325
4350620,2325,C0591465
4017607,3945,C0034272
4394510,166,C0684516
4313323,2085,C0549379
4516319,6822,C0967376
4469237,18070,C0876218
4134932,534,C0263465
4549835,2546,C1126333
4139549,130,C0268889
4125242,230,C0242147
4812225,621,C1619966
4123076,252,C0234760
4338726,1243,C0576999
4401863,664,C0699896
4008905,221,C0017657
4248362,5253,C0425332
4257862,396,C0435895
4749620,10322,C1521863
4184598,119,C0334357
4136927,190,C0265797
4416778,4523,C0728957
4006150,2123,C0012403
5018812,669,C2718746
4498763,1018,C0946383
4626329,270,C1292754
4565719,6474,C1154187
4200862,195,C0361056
4219007,592,C0392777
4013256,241,C0026113
4340303,133,C0578682
4003566,457,C0007398
4147833,588,C0278498
4849332,235,C1739401
5049307,680,C2830453
4336522,235,C0574741
4124615,164,C0239221
4018158,3984,C0035229
4280301,45070,C0461725
4350411,1921,C0591114
4134913,429,C0263443
5136973,128,C2919576
5152648,732,C2939192
4392135,2327,C0673966
4014111,292,C0027822
4386378,9214,C0659839
4530189,2662,C0992989
4321436,360,C0559240
4570450,7367,C1171255
4126021,256812,C0243095
4011109,991,C0021890
4191324,205,C0342409
4059217,8854,C0108101
4874716,287,C1847881
4528194,118,C0982935
4010463,60552,C0020649
4413016,720,C0720177
4352406,23968,C0598463
4020685,47691,C0040034
4644911,285,C1312408
4019982,283,C0038605
4018082,44786,C0035078
4013579,18018,C0026764
4007708,105,C0015409
4141297,275,C0270960
4022186,4473,C0043076
4188341,14848,C0338656
4643353,1247,C1310735
4326205,146,C0564145
4270174,3061,C0449426
4758341,574,C1532216
4012933,1536,C0025469
4031420,11259,C0055003
4350772,12333,C0591750
4842340,8071,C1720371
5047122,2227,C2826588
4002369,8297,C0005088
4013161,3062,C0025942
4246918,254,C0423745
4004136,3437,C0008402
4003490,7564,C0007258
4016562,305,C0032333
4021939,136,C0042594
4878117,1088,C1851824
4916801,11840,C1963274
4010786,129,C0021296
4126002,13980,C0243069
4275133,404,C0454554
4401825,854,C0699817
4224308,6851,C0398623
4301163,132,C0520828
4009969,3715,C0019683
4248324,231,C0425294
4908688,125,C1954276
4318434,268,C0555970
4311651,337,C0541760
4191305,467,C0342388
4328922,1130,C0567041
4500340,203,C0948896
4915243,2659,C1961130
5046856,141,C2826321
4593478,667,C1257843
4011014,683,C0021745
4421129,176,C0751901
4461390,1112,C0857155
4548771,289,C1124155
4124957,2676,C0240873
4073106,137,C0155803
4632960,977705,C1299585
4005865,48954,C0011777
4956701,221,C2343853
4009000,5244,C0017861
4499333,436,C0947757
4022091,14749,C0042907
4723742,2705,C1446777
4956511,110,C2343567
4276862,103,C0456472
4781711,5597,C1568363
4906674,1682,C1949578
4008164,21078,C0016277
4125375,1731,C0242363
4141620,290,C0271390
4317997,285,C0555191
4493747,2747,C0939930
5021206,439,C2721593
4657983,324,C1333261
4002407,3488,C0005149
4575029,1789,C1176299
4264740,598,C0443244
4129726,140,C0253457
4592072,6877,C1254481
5136802,2225,C2919405
4070028,408,C0151798
4069325,1778,C0149678
4014738,29728,C0029132
4468344,1690,C0874161
4053669,708,C0085548
5038933,195,C2745478
4195637,8791,C0347944
4272492,751,C0451840
4548752,252,C1124120
4343590,210,C0582456
4413700,20658,C0721044
4065677,3579,C0136074
4124748,1541,C0239888
4779165,589,C1565774
4218874,111,C0392533
4549360,178,C1125370
4139074,205,C0268306
4698491,1453,C1392786
4211901,185,C0376447
4428425,4852,C0770740
4004668,375,C0009392
4379177,12225,C0645690
4610331,202,C1276441
4190849,119,C0341827
4006435,11896,C0013080
4160297,1013,C0304430
4183325,755,C0332890
4247678,146,C0424581
4011318,7669,C0022281
4070009,5620,C0151766
4016163,6954,C0031631
4069306,4437,C0149630
4016790,3814,C0032768
4830959,6471,C1705355
4248476,311,C0425465
4140043,657,C0269439
4009627,391,C0019034
4426791,829,C0766345
4973364,1153,C2363955
4225068,357,C0399459
4596404,452,C1261367
4501689,472,C0950372
4413681,9101,C0721010
4124919,5136,C0240702
4993960,28346,C2608320
4015916,850,C0031157
4014016,764,C0027672
4316762,4752,C0553730
4127883,331,C0249470
4053232,7261,C0085086
4842473,630,C1720508
4183686,584,C0333297
4197024,334,C0349620
4563230,418,C1145809
4010368,5477,C0020490
4418830,688,C0732649
4652036,418,C1320474
4004706,1114,C0009451
4019887,112900,C0038454
5184853,594,C3146254
4732634,165,C1456409
4972737,1338,C2362914
4304450,4931,C0524620
4234929,222,C0410550
4621997,1643,C1288349
4120549,376,C0231718
4575713,2511,C1177229
4007784,10179,C0015556
4005143,2450,C0010278
4720322,193,C1442522
4461333,308,C0857090
4121157,209,C0232459
4003775,205,C0007772
4001134,2853,C0002679
4009551,527,C0018915
4013693,1745,C0026975
4313000,22786,C0546817
4954478,119,C2317073
4297857,130,C0496779
4250034,10609,C0427144
4107800,111,C0206724
4019868,822,C0038425
4111391,206,C0221273
4456184,2283,C0850703
4183667,4633,C0333274
4006967,106,C0014027
5018166,157,C2717957
4568018,209,C1167668
4247241,173,C0424095
4652017,233,C1320453
4658914,7446,C1334274
4017322,6407,C0033798
4012819,9876,C0025222
4070237,1353,C0152165
4311765,1701,C0541938
4021768,353,C0042237
4134248,14123,C0262384
4234131,769,C0409651
4414099,975,C0721533
4325103,674,C0563017
4068261,17427,C0146226
4889137,1731,C1864450
4150303,725,C0282356
4053878,108,C0085859
4158074,409,C0301616
4251763,4350,C0429091
4720493,1054,C1443015
4124482,410,C0238522
4862879,264,C1834121
4003414,269562,C0007097
4124292,255,C0238003
4121138,332,C0232431
4021350,19501,C0041296
4698624,224,C1398301
4365193,27041,C0619485
4002578,678,C0005522
4014244,938,C0028094
4111372,175,C0221245
4073562,228,C0156384
4121860,345,C0233286
4489681,3863,C0917814
4076336,271,C0160057
4001951,93124,C0004238
4016372,5933,C0032000
4020476,135,C0039615
4196910,128,C0349482
4019773,1490,C0038238
4402908,686,C0701454
4013997,302637,C0027651
4004250,161,C0008631
4012097,1365,C0023787
4830123,2205,C1704356
4551260,1107,C1128686
4123855,2969,C0236048
4001666,3719,C0003635
4124463,245,C0238461
4070142,9082,C0152020
4007442,354,C0014921
4413814,173,C0721189
4650174,270,C1318484
4191932,334,C0343192
4549664,106,C1126040
4590362,226,C1251700
4111543,289,C0221780
5005512,8165,C2700468
4017968,1641,C0034895
4002217,8403,C0004763
4435284,201,C0784217
4183040,94474,C0332575
4111353,241,C0221217
4197157,386,C0349788
4277755,7042,C0457436
4019469,8012,C0037707
4880321,3639,C1854301
4415030,365,C0722722
5028464,122,C2733145
4009798,10343,C0019348
4352254,1458,C0597177
4422364,1434,C0755460
4415619,125,C0723477
4753629,8099,C1527249
4234473,107,C0410027
4874374,523,C1847524
4464088,116,C0860207
4753439,1175,C1527033
4420008,238,C0745499
4006530,243,C0013261
4999850,204,C2678069
4017550,18385,C0034186
4889289,803,C1864609
4002521,613,C0005403
4356605,24932,C0605411
4521278,112,C0973439
4848173,877,C1737822
5152439,234,C2938970
4003053,14745,C0006384
4720455,318,C1442961
4461466,512,C0857245
4124444,638,C0238425
4528973,249,C0987004
4562926,2271,C1145303
4394320,223,C0684256
4464430,539,C0860604
4199684,132,C0357949
5183789,185,C2986697
4414593,835,C0722196
4411439,9542,C0718248
4529581,114,C0990574
4000488,104,C0001442
4004877,3948,C0009766
4866413,558,C1838053
4456127,113,C0849777
4247374,181,C0424236
4014130,17775,C0027858
4822333,1339,C1689980
4401673,13009,C0699563
4587360,270,C1247651
5152610,3239,C2939147
4415011,111,C0722699
4359018,24149,C0608674
4341861,630,C0580619
4632086,146,C1298681
4416588,873,C0728710
4420179,174,C0748616
4419552,165,C0740201
4346288,212,C0585348
5027248,7409,C2731866
4929018,158,C1979934
4453505,8963,C0807708
4302208,227,C0522178
4078692,961,C0163742
4072289,168,C0154737
4393693,135,C0677952
4928942,2131,C1979857
4140860,155,C0270398
4038830,7384,C0064113
4723590,1894,C1446593
4464601,207,C0860801
4007100,1301,C0014236
4469218,11821,C0876196
4552419,365,C1130599
5144516,118,C2930296
4469028,883,C0875953
4192882,2125,C0344365
4015726,2125,C0030807
4250148,151,C0427270
4529562,1073,C0990506
4004516,1725,C0009148
4017227,9647,C0033603
4493405,169,C0939259
4277907,622,C0457640
4916630,26362,C1963101
4456108,1126,C0848648
4190336,514,C0341177
4226303,242,C0400837
4010805,238,C0021364
5129715,89243,C2911643
4012306,1480,C0024221
4548410,125,C1123543
4464772,127,C0860985
4275893,492,C0455397
4124596,1198,C0239137
4147624,383,C0278231
4420692,484,C0751378
4720417,6227,C1442903
4842150,142,C1720180
4492778,4375,C0937916
4458635,1364,C0854119
4125204,813,C0241934
4414555,34526,C0722140
4125014,413,C0241136
4351000,4137,C0592157
4542634,399,C1112565
4421110,532,C0751878
4135502,296,C0264122
4019678,129,C0038034
4012230,20479,C0024027
4412199,193,C0719188
4916611,180,C1963082
4459243,190,C0854804
4469541,149,C0877119
4000583,51069,C0001614
4109301,536,C0212019
4123380,1167,C0235198
4120226,316,C0231302
4335876,8950,C0574068
4069344,12007,C0149736
4470700,254,C0878696
4746960,110,C1519138
4615537,111,C1281729
4461010,341,C0856679
4009380,1314,C0018672
4001856,2880,C0004002
4007632,2041,C0015295
4340075,113,C0578437
4010710,113,C0021171
4616335,269,C1282542
4879466,164,C1853381
4201242,11128,C0362046
4462397,193,C0858294
4350373,34318,C0591054
4414726,106,C0722365
4158891,187,C0302889
4022433,281,C0043515
4004155,210,C0008441
4660586,266,C1336187
4031040,597,C0054527
5048889,326,C2830012
4414536,140,C0722114
4135673,552,C0264316
4698719,270,C1401381
4633777,19092,C1300458
4916782,105,C1963255
4136281,290,C0265036
4122753,528,C0234362
4021559,9401,C0041755
4213725,62874,C0381197
4830598,139,C1704988
4574763,1719,C1176020
4011679,141,C0023009
4002692,1056,C0005747
4070997,108,C0153042
4402414,120761,C0700777
4264949,245,C0443483
4120397,12539,C0231530
5190990,436342,C3160718
4048292,861,C0075936
4258413,244,C0436484
4321740,268,C0559567
4010406,13217,C0020557
4599976,1860,C1265782
4834170,543,C1708739
4329131,209,C0567261
4343210,188,C0582066
4071852,235,C0154129
4413909,106,C0721299
4549949,148,C1126562
4549170,319,C1124909
4134856,103,C0263374
4018709,442,C0036280
5009616,291,C2707762
4698111,18366,C1384485
4815303,3586,C1629902
4017436,5540,C0033979
4125166,109,C0241772
4882962,1357,C1857474
4916763,5868,C1963236
4739246,186,C1511045
4190469,1139,C0341335
4694881,440,C1374596
4005599,435,C0011263
4049888,157,C0077918
4124900,691,C0240607
4692525,378,C1370723
4004972,26702,C0009951
4002331,915,C0005025
4020609,755,C0039870
4614302,3701,C1280474
4419666,4838,C0740380
4164268,4294,C0311223
4875267,264,C1848502
4624600,1642,C1290990
4335838,207,C0574029
4312031,20572,C0542351
4147947,382,C0278687
4007271,269,C0014595
4000165,459,C0000810
4527681,156,C0982234
4554300,754,C1133516
4599957,152,C1265763
4340227,277,C0578603
4282771,6331,C0474585
4849256,114,C1739148
4161836,113,C0308737
4322918,568,C0560788
4760811,1099,C1535160
4218665,258,C0392183
4234910,489,C0410528
4010311,1032,C0020364
4075177,1118,C0158485
4134837,1172,C0263353
4249825,122,C0426924
4125147,373,C0241700
4459566,177,C0855152
5046666,344,C2826125
4061250,237,C0116660
4846634,289,C1735348
4916744,104,C1963217
4254024,309,C0431579
4007005,3054,C0014089
4520347,1541,C0972391
4122715,218,C0234314
4611319,1941,C1277462
4996373,318,C2674378
4070256,926,C0152191
4861131,1290,C1832154
4000279,823,C0001002
4551317,446,C1128791
4005542,64712,C0011127
4750494,376,C1524027
4336617,4239,C0574845
4993751,87038,C2607914
4350696,3242,C0591617
4420806,175,C0751523
4835709,1234,C1710347
4161817,476984,C0308718
4000678,98849,C0001792
4120891,142,C0232143
4350506,1037,C0591267
4211863,9365,C0376405
4016809,105,C0032816
4070180,1285,C0152086
4107420,385,C0206307
4249806,922,C0426900
4014263,116,C0028131
4014890,664,C0029421
4073581,774,C0156406
4018937,50810,C0036690
4151861,12435,C0287163
4401939,3684,C0700020
5154016,4835,C2946035
4916725,28815,C1963198
4301277,4582,C0520966
4016391,290,C0032027
4951666,154,C2242583
4069876,216,C0151574
4881366,7488,C1855532
4136224,468,C0264964
4467489,368,C0872271
4353299,522,C0600901
4656178,133,C1330477
4137022,171,C0265916
4973136,181,C2363725
4005162,2234,C0010308
4123304,172,C0235068
4147320,385,C0277849
4072707,1689,C0155288
4009570,1815,C0018939
4018861,124622,C0036572
4248780,110,C0425795
4318890,11142,C0556454
4322481,4749,C0560342
4488883,1228,C0916341
4015517,483,C0030446
4350677,1414,C0591572
4949101,216,C2063351
5045621,82623,C2825032
4350487,251,C0591238
4395365,339,C0685409
4563192,987,C1145760
4277584,318,C0457252
4809679,110,C1615794
4454911,1698,C0813971
4260123,1229,C0438237
4053802,225,C0085744
4072631,213,C0155196
4916706,328045,C1963179
4016714,728,C0032629
5145523,613,C2931367
4735370,794,C1505661
4419989,578,C0745136
4136205,3480,C0264936
4125831,294,C0242889
4057431,362,C0100672
4659313,604,C1334715
4419020,345,C0733444
4251744,188,C0429068
4123475,12283,C0235394
4070484,323,C0152454
4200140,1970,C0359086
4248761,523,C0425775
4960197,429,C2348266
4697617,180,C1383860
4016068,24118,C0031469
4036797,108,C0061506
4107762,2142,C0206681
4141715,5015,C0271510
4529999,830,C0991957
4013921,156,C0027519
4836469,225,C1711121
5155688,406,C2948499
4305951,532,C0528166
4012021,3110,C0023652
4606664,1288035,C1272641
4529030,2584,C0987270
4946650,439,C2002171
5005493,2337,C2700439
4196891,172,C0349458
4005789,103,C0011548
4003148,9687,C0006625
4301239,134,C0520917
4635468,676,C1302205
4721823,104131,C1444648
4884482,240,C1859117
